,sold_quantity
15797,0.0
64460,0.0
47179,0.0
168269,0.0
16137,0.0
122164,0.0
43592,0.0
166617,0.4
168926,7.5
139285,0.05
68560,0.0
34892,0.3
122313,0.0
138364,14.1
147348,3.0
135216,0.0
36755,0.0
77192,0.0
10089,0.0
25939,0.1
49280,0.05
101725,3.5
52663,0.55
27072,19.3
117367,1.0
15730,1.0
73871,0.0
4197,5.5
92470,0.9
62613,2.4
159346,6.25
16976,3.5
143626,0.0
117467,0.05
2388,3.0
120354,0.0
165859,0.4
57537,2.5
124679,2.3
152927,0.0
144932,0.25
32203,0.0
77246,0.0
155997,0.0
48604,0.75
42273,0.0
63240,0.2
64489,0.0
86507,0.0
83395,0.0
131008,0.0
66673,0.0
6413,0.0
115240,1.0
128236,0.7
106601,8.35
158402,0.0
62041,0.0
92312,0.0
1226,8.1
88957,3.5
103157,3.0
14829,0.0
58132,0.3
114049,0.0
16851,0.25
57220,0.0
130408,0.05
163166,0.8
74771,2.2
61599,0.15
23801,0.0
68179,0.45
25599,0.0
49027,0.0
33308,2.5
56964,0.0
136665,0.0
68765,0.0
93445,0.0
152908,0.0
58003,1.25
15158,0.7
96213,0.5
17560,0.0
134067,1.65
16515,0.0
75745,0.2
21308,0.0
112309,0.0
117217,0.0
108070,3.8
153285,5.95
26361,1.0
108866,0.0
30138,6.0
62027,0.0
6308,0.0
118362,0.0
122744,0.0
88685,0.75
110859,0.0
8593,1.0
25215,4.75
169381,0.0
8500,0.0
153516,0.0
148346,0.95
112220,0.0
85901,0.85
56905,0.05
57324,0.0
33355,0.0
55027,0.0
136396,5.45
150164,0.0
98054,2.1
134985,0.0
93713,0.05
136935,0.4
146343,0.6
106147,0.0
83829,0.0
147784,0.0
8092,0.0
79514,7.45
47088,0.0
85641,0.0
162915,0.75
82297,6.0
58572,0.2
142524,0.0
134093,0.1
90742,9.8
90792,0.0
37672,0.0
157632,8.005
23366,7.75
40675,0.0
8522,0.0
133095,0.0
56624,0.5
161771,0.0
18353,13.25
80608,0.3
145798,1.9
58066,2.0
153246,0.0
51997,0.0
156952,10.25
118486,0.0
151633,0.0
152576,0.0
94481,1.0
57798,12.95
39584,0.0
61546,0.0
43882,0.0
11152,3.35
125193,3.45
123996,0.0
80314,0.0
153272,3.7
36232,0.0
144748,0.0
112332,2.65
46671,0.0
104140,0.0
18726,0.0
82075,0.1
146850,0.0
96740,0.0
29743,0.0
163492,1.85
152385,0.0
141791,0.0
52173,0.0
93080,0.0
139133,0.1
78132,0.0
43466,0.0
155395,0.0
92859,0.0
151134,0.0
31351,0.75
46104,0.0
143138,3.5
19919,0.5
152405,0.0
119137,1.9
168526,0.0
35802,0.0
20897,0.3
61857,0.2
82110,1.1
56277,3.65
135999,1.05
139796,0.5
80727,0.05
45390,0.0
82362,0.0
5660,0.0
67329,0.0
162425,0.75
33985,0.0
133661,2.45
76416,0.0
66340,0.0
168458,0.0
121642,0.05
138891,16.9
81090,0.2
10165,0.0
5323,0.0
61468,0.9
55507,0.0
130889,2.25
83818,1.55
27239,0.0
77300,0.0
19691,0.35
113632,0.0
42449,0.0
159882,3.7
154783,0.0
48388,5.05
26320,0.0
84716,0.7
106929,0.2
75093,0.0
51568,0.35
45413,0.0
127308,0.0
85781,0.75
127760,0.05
52818,1.45
63396,0.0
148023,0.3
32474,0.05
168345,0.6
60312,0.0
54874,0.0
94422,1.0
222,0.0
57566,2.8
124926,0.75
121955,0.75
48266,0.1
142799,9.9
62121,0.0
138121,0.0
32161,0.3
84783,0.0
73829,0.0
101212,0.0
121560,0.2
161313,0.0
54061,0.0
112308,1.45
63593,0.0
144326,0.0
4872,0.45
148094,36.85
9293,0.55
19601,1.65
20018,0.0
59204,0.25
124936,0.55
152941,0.0
133119,0.0
49084,0.0
78078,0.0
152650,0.0
149501,1.5
125804,0.0
98804,0.0
109747,0.0
83414,3.65
54844,15.55
24873,1.15
33837,0.25
134045,0.0
59233,0.0
81702,0.0
85127,0.0
48927,0.0
142755,1.25
122478,0.0
72553,1.65
34394,0.0
31538,1.0
18649,0.0
165831,0.0
85017,0.0
7753,0.0
7259,2.05
75921,0.0
133868,1.35
50070,0.1
57927,0.0
96647,16.3
103942,0.0
44625,0.7
65347,0.0
26058,0.0
18712,0.0
116133,0.25
41731,0.8
58062,0.0
104711,3.75
166117,2.0
143416,0.0
25878,0.75
82449,0.05
72275,0.0
128992,0.95
118342,0.0
41398,0.5
61205,1.2
137855,11.0
129133,7.25
121553,0.0
34875,2.5
19597,0.0
90144,0.0
21736,3.2
19046,0.0
163254,0.0
8362,0.0
14486,1.3
145172,1.0
59549,0.15
42133,0.8
158574,0.0
66825,0.0
127641,0.0
5514,0.25
148617,0.0
63119,0.05
23689,0.5
162108,0.0
13573,0.0
14642,0.75
18839,0.0
154705,0.0
129970,0.0
32552,0.0
120887,0.0
59373,0.0
39446,0.0
97233,3.8
137702,0.05
88053,0.2
2584,0.0
56197,0.0
117694,0.0
52184,0.0
165746,0.0
37355,0.5
10492,0.0
152907,0.0
42455,0.0
45659,1.5
23467,0.0
120170,0.0
151840,0.85
128201,3.35
83101,0.0
101401,8.25
118127,0.0
14412,0.0
89378,0.6
137606,0.3
9342,0.2
114340,0.25
23659,4.05
156576,0.0
60464,2.75
36626,0.85
75220,1.3
138430,0.0
101438,0.1
78898,0.0
144565,0.0
65275,0.25
15841,0.0
156246,0.0
31647,0.15
114595,0.0
77641,0.0
11173,0.15
54679,0.0
88038,0.0
71994,0.0
56192,0.0
10108,0.0
63807,0.0
112847,0.0
28959,0.0
126522,1.35
47392,0.0
66205,0.0
50239,0.0
163599,2.5
134971,0.0
60152,0.0
103166,1.45
12559,0.0
111995,0.0
106518,0.0
156752,3.7
124396,0.5
67544,0.25
157939,0.0
28714,1.75
67159,32.25
123671,9.8
22547,2.5
138652,2.2
106465,0.05
148683,1.7
79190,0.0
5242,0.0
137419,0.0
26693,0.0
167076,1.1
142522,0.0
12220,2.0
43096,0.0
145731,7.4
95325,3.0
28951,0.0
86839,0.0
140335,0.0
137746,0.5
2775,0.0
56577,2.5
169334,2.0
66398,0.0
82843,0.0
146879,0.55
28528,0.0
99796,0.35
68444,0.0
22992,1.1
83957,0.0
57203,0.0
164877,0.0
118161,0.75
132103,27.6
50709,0.0
104972,0.0
26617,0.0
81569,0.15
22213,0.2
23189,0.05
110543,0.5
144659,0.0
79431,0.0
51931,0.0
161971,0.1
101409,0.0
68600,4.85
121237,0.6
6861,0.0
138166,3.75
16472,0.0
56584,0.0
111079,0.0
596,0.0
11280,2.0
119186,0.0
82556,0.0
118004,0.15
159251,0.0
163473,0.5
93864,0.0
165021,0.0
3203,0.0
107742,0.0
8578,0.0
53039,0.0
102984,0.5
49441,0.0
131234,0.0
100536,0.0
81833,0.0
75855,0.0
5427,1.75
148697,0.0
84997,0.0
22554,0.0
132153,0.15
128964,0.0
40969,0.0
149696,0.5
69764,0.25
139422,0.4
50809,8.25
48785,0.0
24612,0.5
114897,0.0
16484,2.5
20200,0.0
25413,1.15
93655,1.0
163745,1.2
23104,0.6
126744,0.02
33022,0.0
102876,0.3
104698,3.25
54212,4.3
32404,0.0
45084,4.6
997,0.95
120590,0.0
101937,0.3
142968,0.0
94574,0.0
120563,0.2
86030,0.95
151463,1.05
54055,1.55
122047,0.15
123705,0.0
105612,0.2
80561,0.0
40250,0.25
128851,0.0
92731,0.0
13323,0.0
167568,0.0
99936,0.0
116587,0.0
69006,0.5
50821,0.0
110537,0.0
53055,0.0
13951,3.25
76267,0.0
128180,0.0
46750,0.0
104923,19.45
142308,0.0
1404,0.0
39811,0.0
136782,0.1
14613,0.1
23361,2.25
96842,0.0
132261,0.0
118690,0.5
31521,0.0
9604,0.0
56288,0.35
27209,1.45
123707,0.8
82368,0.0
88057,0.25
160187,0.0
66561,0.0
159861,0.0
130368,4.1
156453,0.2
143978,0.0
120740,0.0
162971,0.0
124395,0.75
16755,14.0
23082,0.0
47567,0.25
22939,0.3
147025,0.0
154237,2.2
55848,1.4
140466,0.05
129990,0.0
76613,3.9
82787,0.0
160919,0.15
151772,0.0
87938,0.2
8015,0.1
117915,3.75
113602,0.0
38681,0.0
39171,0.0
64843,0.7
95811,2.2
1583,26.3
138003,0.0
38663,0.15
24284,5.45
33373,0.0
136602,0.0
100017,0.0
71961,0.0
77946,0.0
161936,0.405
122682,0.0
14730,0.0
62805,0.0
135195,0.0
136789,0.05
59701,0.0
51311,0.0
31728,0.0
58512,0.0
142909,0.0
69209,0.0
62893,0.0
151332,0.0
151683,0.0
94022,1.85
102178,0.0
51774,0.45
22327,1.5
30060,0.0
137727,1.2
24566,0.15
117199,0.05
122344,0.0
138059,0.0
49435,0.1
22730,5.45
46661,0.2
143621,0.0
62379,0.0
105446,0.0
43630,0.0
19530,0.0
104348,0.0
92072,0.6
112079,0.35
148897,0.0
152857,0.0
109302,0.0
108562,0.8
77418,3.0
96229,0.0
139786,3.1
93279,27.0
60090,0.0
30756,7.35
132288,0.0
39320,0.15
87048,0.0
82180,0.55
65377,0.0
28009,1.05
106401,0.0
33106,0.0
12452,0.75
142288,0.15
107291,0.15
49173,0.15
126745,0.0
62574,0.0
156769,0.0
69,0.0
55211,0.0
65371,0.25
41271,0.4
103410,0.95
111371,6.4
13171,0.0
111743,0.0
28462,0.0
152615,4.8
116344,0.5
146996,4.0
19534,0.0
98605,0.0
58049,0.0
92196,0.25
138889,0.0
144762,0.0
67151,3.75
118036,1.75
134756,0.0
127889,0.8
38794,5.75
138300,0.0
125833,0.25
95911,0.0
79643,0.0
67311,0.0
130719,0.1
14360,0.0
89062,0.9
17485,0.25
152124,0.0
57931,1.6
48188,0.05
77546,0.35
2576,0.1
43217,0.0
33442,0.0
79243,0.0
62721,0.0
24179,0.65
80054,2.25
47224,2.15
39678,0.0
29546,8.4
43358,0.05
23305,0.0
69747,0.0
20862,0.0
98826,2.8
94605,0.0
148594,0.25
1749,0.0
82619,0.0
26200,0.0
145835,1.25
52011,0.0
113496,0.0
141743,0.0
157826,0.0
7005,0.0
23898,6.65
57527,0.0
28988,0.0
12494,0.0
118107,2.9
60671,0.0
155355,0.0
119644,0.0
1510,0.0
69207,0.0
35519,0.9
8764,0.0
119961,0.0
8928,0.0
30038,0.6
154299,0.0
136926,0.0
148779,0.3
89565,4.2
37533,0.0
91152,0.0
63487,18.1
165950,3.6
10437,3.8
29088,0.0
143326,0.0
69431,0.25
155471,0.75
124749,0.35
65215,0.0
130550,0.0
161199,0.0
90814,22.55
82995,0.0
86159,0.0
134417,0.0
12863,0.7
167583,1.5
119143,2.0
134463,0.0
99535,0.0
104629,0.0
157830,2.25
150889,0.6
81276,0.0
58698,0.0
136877,0.95
99826,0.0
62907,0.0
145854,0.0
163037,0.0
140889,0.35
108486,0.0
139115,0.0
149212,0.0
155273,0.4
55011,0.1
34868,0.1
161225,0.5
61731,1.3
7305,1.35
168633,0.0
137532,0.0
103159,0.0
96295,0.0
90190,4.2
123579,2.45
64648,0.0
59449,0.0
149707,0.45
59613,0.55
54711,17.8
127197,0.3
142314,0.0
74559,0.05
10205,0.35
37901,0.0
118099,0.0
91568,0.0
141662,0.0
28851,0.0
10385,0.0
28813,0.0
153748,0.6
120915,0.0
18421,0.1
84467,0.0
153744,1.0
56448,0.0
122853,0.4
124220,0.0
150268,0.0
122790,0.05
74466,20.05
164513,0.0
111538,1.25
139010,3.5
150890,0.0
86756,0.2
31417,0.0
154123,0.0
55139,1.5
45103,0.0
64198,12.4
50848,0.0
109283,0.0
61773,0.1
131397,0.0
156734,0.3
39260,0.0
131597,0.0
91338,1.25
9939,0.05
47984,0.0
45940,0.0
10699,0.0
91073,0.05
100937,0.5
7552,6.75
112914,0.0
130909,0.15
57577,1.25
36838,0.0
124380,0.25
104992,0.85
28355,0.0
84779,3.1
47169,0.3
68948,0.9
25303,0.25
82402,0.45
64444,0.0
24120,0.2
80374,0.6
64538,0.65
12514,1.25
116750,7.8
46043,0.75
128932,2.85
92688,0.1
19300,0.0
74176,0.3
91806,0.0
50482,0.0
55653,0.0
43439,0.0
52825,2.0
33868,3.4
99836,0.3
2051,0.0
52710,0.0
100071,0.0
161891,0.6
53170,0.0
5587,0.9
122420,0.05
143960,0.0
31329,0.0
39923,0.35
76863,5.65
72989,0.0
92017,0.0
27030,0.0
20045,0.0
71864,0.0
15952,0.0
57918,0.0
76982,0.0
87698,0.95
58565,0.75
60214,2.65
80254,0.0
82906,0.0
32399,0.0
123670,0.2
18268,0.0
39914,0.35
143282,5.75
40679,0.8
34774,0.0
82508,0.1
107076,0.0
134540,0.0
128495,0.4
104135,10.25
6133,0.0
41903,0.45
60463,1.05
25622,0.05
76497,0.0
72618,0.0
69839,0.0
152585,3.85
112674,0.5
160172,0.0
167470,0.0
140725,3.25
122838,0.0
166580,0.15
14572,1.3
164815,0.0
67759,0.0
13946,0.0
137904,1.15
9258,0.0
57876,0.0
107058,0.0
4511,0.0
31185,0.0
34919,0.0
118760,0.0
158451,0.0
107924,0.0
59346,0.012
131626,0.0
116432,0.0
77014,0.0
102569,14.1
97761,0.0
24992,0.0
47043,0.0
138469,0.0
6969,0.1
65603,0.0
99251,0.0
89390,0.1
142156,0.0
148383,0.05
80990,3.5
69109,0.05
108737,0.0
93164,0.0
101733,16.05
126160,0.25
65756,6.05
150915,0.0
7784,5.6
118137,0.0
60822,0.4
146796,2.25
93070,0.0
160504,0.0
15087,1.85
147309,0.2
23722,0.0
39172,0.0
153465,0.0
104052,0.0
88471,0.2
69684,0.0
72394,0.0
105430,0.0
151585,0.0
120558,0.0
154763,0.1
154619,0.0
64161,0.0
11991,11.0
83523,3.25
85121,12.0
94231,0.0
129791,0.8
105320,0.0
122580,0.0
116572,1.6
89254,3.5
118139,0.0
75445,0.0
58504,0.0
154140,0.0
101985,0.0
53858,0.0
55602,0.4
84074,0.0
101598,0.0
123558,0.0
23120,0.5
42205,0.0
39776,0.0
101585,0.0
105074,0.0
101067,3.25
26360,0.2
150391,0.0
25187,0.0
88268,6.95
121500,0.05
30043,0.0
125404,0.25
4842,0.35
91451,0.75
45870,0.0
36364,0.0
34626,0.0
36019,0.0
4158,0.1
98523,0.0
475,0.0
143787,0.0
20282,1.0
162066,0.0
104856,0.0
31787,0.25
128917,0.0
70087,0.9
79630,0.0
119063,2.35
44923,0.15
109925,0.0
94413,0.2
129407,0.0
52538,0.55
86808,0.0
8321,3.95
167869,1.75
98970,0.0
1538,0.0
105665,0.0
13703,2.55
123207,0.0
107914,0.0
20317,0.95
8460,0.2
77527,0.0
133949,1.25
82406,0.0
6682,0.0
140481,19.75
99411,1.55
84873,0.0
195,1.0
150664,0.0
145547,0.0
65298,0.0
105313,0.5
133767,0.0
121632,2.05
13679,0.0
9645,0.0
32335,0.0
165794,0.2
32164,0.15
34472,0.65
92159,0.0
77900,0.5
12086,0.0
100226,0.0
148609,0.0
93634,0.0
34463,0.0
17496,0.0
114258,0.0
39003,16.45
97616,0.3
160641,0.0
159817,0.0
91848,0.0
7594,0.0
100575,0.0
77752,0.0
143545,4.05
63647,0.4
126995,0.15
152921,0.0
166734,6.15
45457,2.7
122396,0.5
146045,0.95
23373,0.0
57341,0.0
102694,0.0
70829,1.95
79488,0.0
10999,0.15
39977,0.0
161384,0.0
162211,0.0
166120,2.7
1167,0.0
60226,0.0
49088,1.05
97934,0.0
22823,1.3
113316,0.0
34035,0.0
100559,0.0
66385,0.0
4391,0.0
109649,0.0
131134,0.0
77789,1.95
69236,0.5
142916,1.55
75134,0.0
118294,0.0
150081,0.1
24934,0.0
72070,0.0
111340,0.0
9390,0.3
64710,1.85
122797,0.0
160300,0.05
3693,0.0
91192,0.0
1236,1.9
144535,0.0
81007,4.1
144437,0.0
65259,0.35
65683,0.0
95035,0.0
100608,5.0
105572,1.4
120795,25.85
105409,0.1
137001,4.8
102905,0.0
69817,0.3
84063,2.5
16406,0.0
126971,0.0
50481,1.25
143906,0.02
134633,0.25
96539,0.9
42082,0.0
39020,1.05
142865,7.4
161565,0.1
138451,0.75
84395,13.0
11206,0.1
40730,5.65
125195,2.15
94969,0.6
30685,0.0
147970,0.75
155498,0.1
132662,37.6
98482,2.5
101465,0.0
125033,0.05
42578,0.0
162061,0.0
144410,2.3
135552,4.2
97778,0.25
18466,0.1
22810,0.0
4740,0.95
24221,0.0
30572,0.05
88225,1.3
83892,0.0
26476,0.5
44039,0.0
100156,0.3
65610,0.0
54769,5.4
148411,0.0
28798,0.0
120007,0.0
120904,3.3
122945,0.8
83701,1.25
89815,0.0
104590,0.0
63540,0.0
148301,11.0
71726,7.3
31871,0.0
80522,0.05
141850,0.05
70795,5.5
103303,0.0
127637,0.0
126935,0.006
122203,7.3
105680,0.0
165440,0.0
29995,0.0
47920,7.2
70443,0.0
24629,0.0
138103,0.0
26965,1.0
107582,1.55
144752,0.0
145514,0.0
53369,0.0
119706,2.85
12370,0.0
81466,0.15
51116,0.0
98438,0.3
97842,0.0
123426,5.5
152387,0.05
53951,0.0
150769,2.0
33382,0.0
30017,0.1
123539,3.5
117420,0.0
136117,1.5
167496,2.6
106678,0.45
60179,0.0
56256,0.0
23460,0.2
30848,0.15
90543,0.0
143033,0.55
50414,0.0
97243,0.0
34770,0.8
120028,0.0
11473,0.1
156953,0.0
83216,0.0
119715,0.0
76644,0.0
15014,0.25
35565,0.0
39628,0.0
74588,0.0
70628,0.0
58677,0.0
50337,0.0
64307,0.0
26158,0.05
90710,2.0
61790,0.2
165918,0.0
51948,2.5
5428,2.05
67199,0.0
116982,0.1
44163,0.0
38613,0.0
20371,0.1
104982,0.0
135489,0.0
166222,0.25
94760,22.85
136764,0.0
76541,0.0
106317,0.0
87398,0.0
82168,0.0
145096,0.0
13006,0.0
104511,0.75
62508,0.0
62978,0.0
63575,0.25
122758,0.2
63402,0.0
21084,3.7
20429,0.0
67711,0.0
42533,1.0
12549,2.6
113120,1.35
117267,0.0
89387,0.3
148027,0.0
20207,0.0
157558,12.35
144286,0.0
157862,0.5
99712,3.6
61508,1.1
144640,0.3
85199,0.0
157613,0.05
153454,0.0
100838,6.5
152681,0.0
101910,0.0
145515,0.0
69648,0.1
47905,0.5
143616,0.2
102647,4.1
78091,0.0
70745,0.2
64769,0.0
143687,2.1
87505,0.0
107152,0.0
67876,6.25
90875,0.35
33912,0.0
165459,0.0
53527,0.0
117944,0.0
48097,2.95
92729,0.65
140092,8.1
166055,0.0
151060,2.05
67959,0.1
73378,3.95
156088,1.55
30546,0.0
130164,0.5
83042,0.0
26958,6.25
24061,0.0
160722,0.0
125598,0.0
163594,0.0
40232,0.75
55577,1.5
961,2.1
10000,0.0
50905,0.35
97792,7.55
109186,0.0
48248,0.0
120872,0.0
12876,0.5
48138,0.0
154714,1.75
153687,2.35
46979,2.05
55342,0.0
31425,36.75
103086,1.3
37423,0.35
120828,0.0
71506,0.0
141584,0.0
357,1.25
109343,0.25
98864,0.95
15168,1.7
3543,0.0
150803,0.0
16690,0.0
101648,0.25
6036,0.8
26040,0.3
113035,0.0
103017,0.1
29722,0.95
90028,0.0
129741,0.0
58567,0.0
75464,0.1
110383,0.0
45952,0.0
71742,0.0
51711,2.2
79134,11.1
75163,0.0
167380,0.0
11971,0.0
124223,0.1
54301,0.15
103210,0.0
123270,0.0
126244,0.05
146626,0.1
22526,0.0
112217,1.0
3235,0.0
77186,0.25
87679,0.0
33480,0.0
45847,0.55
38934,10.4
31418,7.9
164522,0.75
12508,71.4
117841,1.5
148415,0.8
48200,0.45
17694,0.0
6120,7.8
119275,1.05
55859,0.0
111180,0.0
121902,0.65
66190,0.0
76622,0.0
37498,0.0
17945,1.5
148919,0.1
136876,0.0
127005,0.0
127217,0.03
104581,1.6
162274,1.5
52980,0.05
114086,0.0
85178,3.0
33744,0.0
143094,0.0
31274,7.9
37296,0.0
64054,0.0
44847,0.0
132431,4.2
38435,1.5
160694,0.0
110766,0.0
148349,1.25
85703,0.0
143917,0.1
30117,0.0
116074,0.75
13271,0.25
48919,0.0
130496,85.6
43606,0.2
24502,10.85
10001,0.0
167712,0.0
60357,0.0
64614,3.1
34953,7.2
140964,0.2
86683,2.15
58272,0.0
91087,0.0
89015,0.05
123048,0.0
77549,0.0
16254,0.0
115192,7.4
137991,0.0
91609,0.0
39284,1.85
28086,0.0
142276,0.5
74381,0.95
91071,0.15
73552,0.9
112575,0.0
116542,0.0
40789,0.0
80547,0.0
127517,0.0
95518,3.3
59275,0.0
82426,0.25
138386,0.6
31930,0.55
157219,0.75
43118,0.1
11857,0.15
77480,0.0
26775,0.0
159717,0.0
68328,0.0
136585,0.0
40960,0.0
128720,0.0
146464,0.0
5115,2.4
41719,0.0
22268,3.1
168665,0.0
107086,1.6
101764,0.0
42983,0.0
113426,0.0
35866,0.4
125378,0.6
162022,0.7
99637,0.65
115504,0.0
116598,0.0
118190,0.0
160338,8.85
136832,0.0
93647,0.0
117827,0.0
8136,0.0
164201,0.0
60047,0.25
110605,0.0
150622,0.0
21191,0.75
6012,11.15
18790,1.1
138691,0.2
84278,0.5
116496,0.0
84429,0.5
59775,0.0
17097,2.5
126939,2.95
49348,0.0
121702,0.0
72131,2.35
161775,8.0
53629,0.0
72605,0.25
16391,0.0
151425,0.0
152513,0.0
112644,0.2
39813,0.0
130260,0.6
162776,0.0
111856,1.1
40017,0.0
37684,20.2
104670,0.85
151472,0.0
158948,8.9
99822,0.1
80111,0.2
516,0.0
44666,0.45
142550,0.05
30398,0.0
99514,0.0
159603,0.8
84876,0.3
77523,0.5
169211,0.0
101206,0.75
131021,0.0
42628,0.0
34519,0.0
29710,0.0
137953,4.0
131222,0.0
36186,0.55
25280,0.0
143913,0.0
135839,1.65
69930,0.0
59556,0.0
104329,0.15
130427,0.85
21687,0.0
97201,5.5
114270,1.45
59268,0.0
119164,0.3
80126,0.0
144164,0.0
71741,1.25
12429,2.85
64754,0.0
41177,0.0
37593,0.0
13051,0.1
72271,0.0
48821,0.25
117298,0.0
104740,3.65
91198,0.0
104936,4.9
9807,0.1
111080,0.0
95143,0.0
69265,0.0
135517,0.0
44593,3.85
45099,0.0
74139,0.8
123499,4.85
67188,0.0
35914,1.1
121725,0.0
69311,0.25
98828,0.0
152909,0.0
63314,0.0
111324,0.0
69698,0.0
67618,29.95
111650,0.0
41326,0.0
149204,0.0
144413,0.05
100908,6.0
94568,8.5
59303,0.0
163148,0.0
17923,0.0
45565,1.1
48273,0.0
131563,3.0
98554,2.0
38701,1.45
165603,0.0
132267,30.3
169364,0.0
35518,0.0
133424,0.0
30227,0.55
120330,2.1
40617,0.0
159599,0.0
90124,1.4
136635,0.0
105011,0.0
95572,0.25
35305,3.65
8739,0.1
129790,0.25
138443,0.0
58384,1.5
131505,0.0
137682,0.55
161382,0.0
145940,2.25
44470,1.0
109735,0.0
112469,3.55
33072,0.0
142142,0.0
54427,0.5
102313,0.0
123715,0.0
165204,0.75
137847,0.0
86753,0.0
92940,0.0
51924,0.0
24489,0.25
153306,0.0
51283,0.9
120168,0.0
136825,6.1
85632,0.0
75355,0.0
132265,0.0
59403,1.25
0,0.0
148684,0.65
54523,0.0
136082,0.0
36975,0.0
24384,0.0
96553,0.0
82285,0.0
28906,0.0
39305,0.0
18464,0.0
116602,1.05
118070,0.0
152569,0.0
84897,0.0
144926,0.0
47826,0.0
6475,0.05
135416,4.0
129462,0.0
136390,0.0
75455,0.0
149412,34.8
44077,2.0
119911,13.4
145306,0.0
165947,0.1
98948,0.0
76251,0.05
68603,0.2
24208,0.75
43923,0.0
98328,0.05
85082,0.5
101856,0.0
8937,0.0
44116,0.0
8062,0.0
90555,1.0
73121,0.35
150194,0.4
33703,0.0
104177,0.0
41538,28.95
112341,0.1
133777,0.35
129385,1.25
10665,0.0
14621,0.4
119782,0.0
102530,3.6
112834,1.5
15125,0.0
125274,0.6
131929,4.95
98793,0.45
145852,1.0
120461,0.5
161116,1.15
49377,0.0
85261,0.0
146411,0.0
91768,4.45
109778,0.0
41775,0.5
24394,0.0
6858,20.9
154094,1.3
6991,115.5
117086,0.0
88078,0.1
104774,4.15
48875,0.0
2598,0.0
80458,7.0
135660,0.25
52294,0.9
151151,0.0
33003,0.0
130958,0.0
51215,0.0
125532,21.5
64035,25.3
99724,0.0
92354,0.0
137669,0.15
8113,0.0
73663,0.65
104647,0.0
65252,1.65
46995,1.25
117804,0.0
25518,0.3
11740,0.1
144879,0.0
29687,0.0
9215,0.0
130273,1.05
148890,0.0
57908,0.0
157399,0.0
16773,0.0
74357,2.25
52582,0.0
62753,2.5
51402,0.0
107692,0.0
122844,0.0
53708,3.0
86346,0.6
94975,0.15
167024,0.2
64467,0.5
12261,0.0
163813,0.25
46994,0.6
98487,0.0
122864,31.4
119115,0.6
47339,0.75
123589,0.5
135581,0.0
29281,0.0
119016,0.0
110265,0.0
152567,1.6
7667,2.65
28658,0.0
100358,0.0
2855,0.0
34056,1.0
74770,1.85
104891,1.25
10623,0.35
45037,3.8
62405,4.25
100653,3.0
37912,0.0
116339,7.4
137860,0.0
9118,0.0
167252,0.4
96086,0.0
143269,0.0
138037,0.0
155837,11.8
46946,0.0
77018,0.0
146714,2.85
21221,0.0
57766,71.3
99453,0.0
21681,0.0
129586,6.5
139218,0.0
135919,0.0
161898,0.0
105125,0.45
51065,0.0
74427,0.4
88640,0.45
71492,3.95
105750,0.0
115520,0.0
2778,0.0
14983,0.0
92864,0.0
165963,0.0
93195,0.0
156470,2.8
34934,0.75
95260,0.0
168628,0.0
15654,0.75
102771,0.0
43851,0.0
59734,0.0
72981,5.2
99527,0.1
156784,9.25
50677,0.5
10206,0.0
57016,0.0
38627,0.25
99003,0.65
18528,14.4
137922,0.0
32339,1.4
15222,0.0
6967,0.0
157281,0.0
8732,0.0
35487,0.25
116477,0.3
20849,0.0
56904,0.0
52632,0.0
48351,0.0
102047,1.9
40631,0.0
41833,0.0
138690,0.05
165148,3.7
31719,0.0
121077,0.0
5300,0.75
33619,0.0
127288,0.0
38411,0.0
134487,1.0
45954,3.0
120014,0.35
119161,0.0
91554,1.75
131063,0.7
